id_comentario	comentario	rotulo_manual	posicao-gpt	BERT
24	boa questao faltou incluir que os escravistas estavam colocando pressao na monarquia e logo apos a abolicao a criacao da reforma agraria para os negros e o financiamento do quilombo do leblon foi a gota dagua para os republicanos darem o golpe na monarquia republica racista	0	0	0
24	mas como chegou la	0	0	0
18	para a esquerda uma vitimada sociedade novos tempos um bandido a menos refens salvos	1	1	1
18	especialistas ouvidos pelo uol confirmam que a gasolina era para reabastecer o onibus em caso de falta de combustivel	0	0	0
18	ah mano vc eh retardada	0	0	0
18	a acao da policia foi legitima porque tinhamos refens inocentes na mira do sequestrador o que mais me entristece e ver pessoas comemorando a morte de um ser humano isso significa que estamos voltando na epoca medieval	1	1	1
22	quer dizer alguma coisa faladora	0	0	0
24	isso mesmo roger fale a verdade pois a sua voz tem eco 	0	0	0
18	engracado a reportagem fazer extensa cobertura sobre a situacao do sequestrador em detrimento da situacao dos sequestrados o que eles passaram de terror na mao desse sujeito	-1	-1	1
21	e nao mais nao e nem fudendo e isso a gente faz falando de treinando viu porque se a gente falar de parte podre boa versus parte podre fudeu a parte podre domina a porra toda	0	0	0
18	sequestraram um onibus no rio agora cedo	0	0	0
18	lamentavel tirarem a vida desses rapaz pobre e negro e que nao causaria mal aos passageiros mais uma atitude maligna desse governo bolsonaro e esse povo de classe media que aplaude essa morte nao pode reclamar quando for assaltada nas ruas e tomar bala perdida	1	1	-1
25	kkkkkkkkk que comentario sem pe nem cabeca qual a diferenca entre atingido e alvejado pode me explicar	0	0	0
24	e a gente brigando pra culpar pessoas como a gente eles fazem isso a politica coloca todo esse cenario pra ter essa briga entre nos e eles vao continuar matando e a gente brigando pra matar policial e morador de favela que nao tem nada ver pois sao massa de manobra deles	-1	-1	-1
22	falou o formado em ti kkkkkkkk acha que sabe alguma coisa vai estudar meu caro	0	0	0
18	esse tipo de abordagem nessas situacoes de alto risco eu acho ok mas nao sou a favor da pena de morte	1	1	1
22	e se lazaro fosse so um rosto pra esconder algo muito pior	0	0	0
24	as injusticas crescem cada vez mais	0	0	0
20	como lidar com estes traficantes  eis a questao se nao precisasse revidar com arma de fogo seria lindo com certeza eles que comecaram o tiroteio contra a policia	1	1	1
18	ainda bem que o sequestrador nao queimou os refens vivos	1	1	1
26	kkkkkkkkkkkkkkkk bonoro ate 2030	0	0	0
26	25 mortos numa operacao policial no rio 25  mais uma faceta do fracasso de um pais diante de tantas vidas perdidas e inacreditavel inaceitavel nao haver uma discussao seria sobre a necessaria mudanca de conceitos e estrategias na seguranca publica	-1	-1	-1
25	boa noite amigoas triste noite melhor dizendo mais uma tragedia no rio militares do exercito assassinaram um musico que estava com	-1	-1	-1
18	gestor da coligacao ptpmdb	0	0	0
23	puts sahsauhasu ele acha refutou com meme	0	0	0
18	parabens pm espero que sejam condecorados com medalhas finalmente o brasil esta mudando pro lado do bem	1	1	1
18	logo sai uma nota do psol na folha de sao paulo	0	0	0
25	depois a justica brasileira fica puta quando afirmamos que a justica no brasil nao existe 80 tiros stm decide soltar militares presos por mortes de musico e catador	-1	-1	-1
20	para a maioria de nos assassinos seriais era coisa de filmes e series uma realidade longinquia nao mais witzel trouxe a ficcao para o mundo real e um assassino basta nada no mundo real justifica a morte de incocentes promovida por witzel que dira o exterminio de criancas	-1	-1	-1
18	que os proximos aprendam com o feito pq quem sequestrar outro onibus agora vai pensar 2x se vale a pena mesmo	1	1	1
18	ideal e nao haver proximo	0	0	0
22	voce acompanhou as noticias ou nao	0	0	0
18	parabens a policia fez o que tinha que fazer	1	1	1
24	o roger estava la e viu tudo foi fazer o que na favela pegar preto ou branco 	0	0	0
26	fale mais pare e que ate agora ta sem saber oq estou falando as imagens serviriam pra que exatamente quero saber oq esta pensando e o quao longe sua mente esta hipocrita pra nome de perfil pra vc e perfeito esperando viu	0	0	0
18	kd o queiroz rsrs	0	0	0
21	a mulher estava armada gente leiam a materia o q a policia devia ter feito	1	1	1
22	olha mae um idiota	0	0	0
21	estava com ela mas nao na hora dessa cena ai nao ao alcance da mao	0	0	0
24	vai se fuder quem matou a crianca foi um traficante	1	1	1
23	voce ja levou algum tiro na cara se levou boa sorte para recuperar porque parece que sim e segundo em 30 anos de carreira meu pai nao deu tiro na cara de ninguem nao sei oque ta acontecendo	0	0	0
20	dear monica your article just say more of the same without analyzing the causes show a in cautious behavior for a journalist what about young amp college students from up class going buy drugs up there even the same students who are against any action	0	0	0
21	em momento algum falei que nao deveria ser presa falei sobre a forma como foi feito e eu me importo sim se for uma crianca ou um idoso mas isso diz mais sobre o meu carater	0	0	0
18	mas e a proibicao de armas	0	0	0
22	sim precisa sempre foram 20 dias trabalhando dia e noite vc sabe o que e isso creio que nao	0	0	0
18	ja joga aos tubaroes pra economizar 	0	0	0
21	mais covarde que a policia e a mulher q usou o proprio filho como escudo pra tentar evitar a prisao	1	1	1
26	viva a policia que protege a populacao de bandidos	1	1	1
20	e ai vai matando matando e tudo bem fica por isso mesmo semana que vem ele deve estar de novo no programa do ratinho ou brincando de jogo dos pontinhos do silvio santos	-1	-1	-1
20	eu quero que witzel seja processado e preso por inducao ao assassinato da populacao pobre do rj e de crianca	-1	-1	-1
18	vai cuidar da sua fimose que vc ganha mais	0	0	0
20	mais uma crianca morta durante uma acao da pm	-1	-1	-1
21	a pm precisa acabar e reconstruir outra seguranca essa esta viciada em agredir pobre e defender burgueses	-1	-1	-1
24	ta ai uma informacao que nao sabia mostra que o problema esta enraizado ha tempos	0	0	0
21	segundo uma materia que eu li a arma estava dentro da bolsa o que pesou pra mim foi a conduta do policial diante das criancas mas o pessoal adora essa questao de policia x bandido as pessoas estao fingindo que nao tinham criancas ali	-1	-1	-1
18	o atirador assassinato deveria ser afastado das funcoes deixalo preso uma semana em um resort com as despesas pagas pelo estado e com a familia dele pra pensar no que fez depois uma semana de folga pra rezar e se arrepender	1	1	1
23	uma coisa e o plano do deverser outra bem diferente e a pratica e a realidade vivida pelas pessoas social e economicamente marginalizadas	0	0	0
20	monica militante comunista  se proclama jornalista	0	0	0
18	grande coisa matar um sujeito desarmado eu sozinho mobilizava o elemento	-1	-1	-1
21	quem le pensa esse cara deve ser rico viveu em berco esplendido cara na minha infancia nao foi bem uma nem duas vezes que nao tinha o que comer outras vezes quando tinha era cafe preto e farinha so que nao fiquei choramingandocorri atras e venci	0	0	0
26	vou resumir o cara do primeiro comentario disse que eram inocentes eu so disse  citando a propria materia  que nao eram ja sai do brasil faz tempo pior parte da minha vida foi durante os anos 90 so melhorou em 2002 em diante com o lula quando tive oportunidade de estud	0	0	0
21	nossa e mesmo tomaram todo o cuidado pra nao machucar a crianca eu nao tinha percebido olha so	1	1	1
22	ele morreu na hora mas a policia sempre prefere falar que foi socorrido e que morreu dps	-1	-1	-1
20	agatha crianca linda cheia de vida e com apenas 8 anos covardemente assassinada no complexo do alemao ate quando nao podemos aceitar tamanha covardia que pais e esse witzel assassino	-1	-1	-1
24	aparentemente e rotina no estado do rj noticias como essa que tristeza 	0	0	0
20	fico triste viajando sera que no futuro que essa crianca que cometeu o crime de nascer pobre nao vai ter vai ter morador do alemao falando que bom mesmo	-1	-1	-1
26	parabens aos bracos guerreiros da policial civil e militar	1	1	1
25	tem que explicar essa parada	0	0	0
20	acho q os veiculos de imprensa precisam expressar maior indignacao nao pode ser imparcial diante de barbarie como essa sob pena de naturalizar isso o q infelizmente parece ser q vem ocorrendo	-1	-1	-1
18	parabens aos policiais e governador do rio pela acao tomada	1	1	1
21	ela estava com uma arma nao curti a agressividade mas como faz ela poderia atirar neles	1	1	1
18	parabens a pm 	1	1	1
18	se nao gosta da linha editorial do uolfolha e so mudar sua fonte de noticias ou sera que os provedores de noticia alinhados com a tal direita nao lhe inspiram confianca	0	0	0
25	eu queria ser capaz de dizer algo significante mas na real eu to so arrasada mesmo arrasada q nesse pais gente preta nao tem direito a familia a lazer a dignidade a vida a existencia a nada 80 fucking tiros	-1	-1	-1
18	ebaaa  sucesso  bandido morto e refens a salvo  parabens a policia 	1	1	1
18	nao nao eh diferente cara ele eh um ser humano matar bandido nao vai mudar nada para com essa merda de pensamento idiota e os politicos ladroes que vc deve idolatrar vc quer que morra tbm nao ne ai pode tudo bolsonaro mito cospe no meu cu e me come	-1	-1	-1
18	witzel presidaso vem	1	1	0
18	mais tarde farao isso a familia dele	0	0	0
22	prazer sou psicologa acho que quem tem que entender a diferenca se existe e vc	0	0	0
18	legal entendi a diferenca esse e o problema da democracia brasileira os inteligentes que eram para pensar ja nao pensam mais de qualquer forma hoje tem palmeiras avanti abracos	0	0	0
24	belo momento pra fzr piadinha escrota mo mas se formos levar em consideracao morrem mais pessoasprincipalmente negraspelos disparos de policias que traficantes	-1	-1	-1
18	o meliante metia medo mesmo heim com um simulacro mostrou ser bastante capaz indo conhecer o capeta mais cedo assim caminha a humanidade a precedencia caminha ao lado dos inocentes evidente e elementar	1	1	1
18	parabens final perfeito	1	1	1
18	entao vai se tratar pq vc eh doente	0	0	0
21	e claro que me importo que a lei seja cumprida a mulher estava em clara atitude de ilicito a reacao dela deixa evidente que algo ela escondeu nas vestes do bebea contencao dela com o bebe como o video deixa claro foi vem executada prova que o bebe nao se machucou	1	1	1
20	policiais morrem quase toda semana no rio em confronto com traficantes tambem sera de bala perdida quando morre um civil crianca ou adulto a bala perdida sempre sai da arma do policial e claro da indenizacao do estado e se for da arma do bandido nao da nada com forca e coragem witzel e assim que se ganha uma guerra e doa a quem doer	1	1	1
26	semana que vem tem um novo traficante no mesmo lugar so otario acredita na policia do rj a mais imunda corrupta do mundo	-1	-1	-1
25	as digitais dos outros ministros da justica aparecem nas cenas dos outros milhares de assassinatos que ja aconteciam todos os anos ali naquelas regioes	0	0	-1
21	ela tava com uma arma na bolsa usando as criancas como escudo pros pms nao chegarem na bolsa ela nao obedeceu a ordem deles pra deixar as criancas com outra pessoa pra eles atuarem com seguranca nao teve chute tapa soco somente a imobilizacao	1	1	1
18	em 2009 pos caso eloa que todos estao esquecidos um atirador de elite abateu um sequestrador no mesmo rio de janeiro que aconteceu esse sequestro atual detalhe era no governo do pt independente de qual partido esteja no governo meus parabens nao vao para os politicos e sim para os policiais e para o bope apenas	1	1	1
18	verdade como consegue estar armado vejo tudo e nao morrokkkk depois que o pcc e cv querem processar  nao entendo mais nada	0	0	0
20	no leblon eles nunca se enganam menina de 8 anos morre baleada no complexo do alemao  rio de janeiro  g1	-1	-1	-1
24	sao um pouco mais de 57 mil pessoas segundo o jornal americano los angeles times nao temos porque xingar sabemos que o brasil nao e muito chegado a sua historia por causa da manipulacao educacional mas fazemos o melhor que podemos	0	0	0
20	absurdo este governador que pareceria ser a salvacao deu carta branca para os assassinatos de criancas inclusive a historia ainda ira julgalo e aos moradores que facam o protesto mas de preferencia na entrada de um importante tunel da cidade  ai sim serao ouvidos	-1	-1	-1
25	vidas negras importam e um absurdo esse exterminio e o governo federal e estadual nao estao nem ai	-1	-1	-1
22	bons estudos amores	0	0	0
21	ta bom estudioso do assunto sabichao do twitter	0	0	0
21	o que ouvi na tv que ela estava armada e usava a crianca no colo p esconder	1	1	1
23	menino de 14 anos e assassinado e tem corpo sequestrado pela policia	-1	-1	-1
25	vai falar algo disso tambem	0	0	0
20	nao amiguinho nao justificam mas a inacao de governos anteriores levaram a picos de 65 mil mortes em anos anteriores o remedio agora e amargo a nao se que vc seja a favor de subir o morro distribuindo rosas e soltando pombas brancas mas a constante vigilancia e valida	1	1	-1
21	deixa seu achismo de lado mostra o video pra um profissional que segue os protocolos corretamente e depois voce volta aqui	0	0	0
18	e inacreditavel o poder de criatividade desse povo inconformado com o resultado das ultimas eleicoes veem bolsomotivos em tudo	0	0	0
23	ue mas de traficante a gente nao espera nada nao agr o papel da policia e proteger a populacao nao atirar em um grto de 14 anos	-1	-1	-1
